,family.hmm,hmm.length,query.id,query.length,e.val,hmm.start,hmm.end,query.start,query.end,coverage,Species,Group,NewSeqName,Class
8616,AA7,458,EGZ29568,286,1.2e-50,4,213,57,274,0.456331877729258,Phytophthora_sojae,Phytophthora,AA7_EGZ29568,Oomycete
8617,AA7,458,EGZ29569,507,5.5e-55,4,454,57,498,0.982532751091703,Phytophthora_sojae,Phytophthora,AA7_EGZ29569,Oomycete
8618,AA7,458,EGZ29570,507,5.5e-55,4,454,57,498,0.982532751091703,Phytophthora_sojae,Phytophthora,AA7_EGZ29570,Oomycete
8619,AA7,458,EGZ29571,502,3.4e-58,5,454,54,493,0.980349344978166,Phytophthora_sojae,Phytophthora,AA7_EGZ29571,Oomycete
8620,AA8,815,EGZ11940,604,6.3e-84,236,795,14,575,0.685889570552147,Phytophthora_sojae,Phytophthora,AA8_EGZ11940,Oomycete
8621,AA8,815,EGZ13937,800,6e-87,238,773,18,550,0.656441717791411,Phytophthora_sojae,Phytophthora,AA8_EGZ13937,Oomycete
8622,AA8,815,EGZ15395,912,5.2e-75,254,778,248,770,0.642944785276074,Phytophthora_sojae,Phytophthora,AA8_EGZ15395,Oomycete
8623,AA8,815,EGZ19090,785,9.9e-84,242,801,24,580,0.685889570552147,Phytophthora_sojae,Phytophthora,AA8_EGZ19090,Oomycete
8624,AA8,815,EGZ26185,644,9.3e-85,237,769,20,547,0.652760736196319,Phytophthora_sojae,Phytophthora,AA8_EGZ26185,Oomycete
8625,AA9,220,EGZ08726,276,8.8e-06,3,203,16,215,0.909090909090909,Phytophthora_sojae,Phytophthora,AA9_EGZ08726,Oomycete
8626,AA9,220,EGZ08728,211,1.3e-06,1,205,5,208,0.927272727272727,Phytophthora_sojae,Phytophthora,AA9_EGZ08728,Oomycete
8627,AA9,220,EGZ21978,323,5.9e-08,57,198,48,189,0.640909090909091,Phytophthora_sojae,Phytophthora,AA9_EGZ21978,Oomycete
8628,AA9,220,EGZ21981,323,5.9e-08,57,198,48,189,0.640909090909091,Phytophthora_sojae,Phytophthora,AA9_EGZ21981,Oomycete
8629,AA9,220,EGZ22012,323,5.9e-08,57,198,48,189,0.640909090909091,Phytophthora_sojae,Phytophthora,AA9_EGZ22012,Oomycete
8630,CBM1,29,EGZ08449,257,8.5e-07,2,28,102,129,0.896551724137931,Phytophthora_sojae,Phytophthora,CBM1_EGZ08449,Oomycete
8631,CBM1,29,EGZ08450,134,1.2e-09,2,28,89,115,0.896551724137931,Phytophthora_sojae,Phytophthora,CBM1_EGZ08450,Oomycete
8632,CBM1,29,EGZ08454,66,5.2e-13,1,29,29,57,0.96551724137931,Phytophthora_sojae,Phytophthora,CBM1_EGZ08454,Oomycete
8633,CBM1,29,EGZ08454,66,0.00025,16,29,2,15,0.448275862068966,Phytophthora_sojae,Phytophthora,CBM1_EGZ08454,Oomycete
8634,CBM1,29,EGZ08457,243,1.1e-12,1,29,204,232,0.96551724137931,Phytophthora_sojae,Phytophthora,CBM1_EGZ08457,Oomycete
8635,CBM1,29,EGZ08457,243,1.5e-11,1,28,74,101,0.931034482758621,Phytophthora_sojae,Phytophthora,CBM1_EGZ08457,Oomycete
8636,CBM1,29,EGZ08457,243,4.1e-05,14,29,175,190,0.517241379310345,Phytophthora_sojae,Phytophthora,CBM1_EGZ08457,Oomycete
8637,CBM1,29,EGZ08463,97,2.3e-10,2,27,65,90,0.862068965517241,Phytophthora_sojae,Phytophthora,CBM1_EGZ08463,Oomycete
8638,CBM1,29,EGZ19304,258,1.3e-07,4,22,130,149,0.620689655172414,Phytophthora_sojae,Phytophthora,CBM1_EGZ19304,Oomycete
8639,CBM1,29,EGZ19305,75,1.9e-08,4,22,43,62,0.620689655172414,Phytophthora_sojae,Phytophthora,CBM1_EGZ19305,Oomycete
8640,CBM1,29,EGZ19306,186,3.5e-08,4,22,30,49,0.620689655172414,Phytophthora_sojae,Phytophthora,CBM1_EGZ19306,Oomycete
8641,CBM1,29,EGZ19307,266,4.9e-07,4,22,123,142,0.620689655172414,Phytophthora_sojae,Phytophthora,CBM1_EGZ19307,Oomycete
8642,CBM1,29,EGZ19645,137,1.6e-07,4,23,43,63,0.655172413793103,Phytophthora_sojae,Phytophthora,CBM1_EGZ19645,Oomycete
8643,CBM1,29,EGZ19645,137,1.9e-07,4,23,101,121,0.655172413793103,Phytophthora_sojae,Phytophthora,CBM1_EGZ19645,Oomycete
8644,CBM1,29,EGZ24871,132,0.00012,3,27,58,80,0.827586206896552,Phytophthora_sojae,Phytophthora,CBM1_EGZ24871,Oomycete
8645,CBM1,29,EGZ24872,263,5.8e-07,2,29,232,257,0.931034482758621,Phytophthora_sojae,Phytophthora,CBM1_EGZ24872,Oomycete
8646,CBM1,29,EGZ24872,263,1.1e-06,2,29,78,103,0.931034482758621,Phytophthora_sojae,Phytophthora,CBM1_EGZ24872,Oomycete
8647,CBM1,29,EGZ24872,263,0.00015,2,26,156,178,0.827586206896552,Phytophthora_sojae,Phytophthora,CBM1_EGZ24872,Oomycete
8648,CBM1,29,EGZ24872,263,0.00055,2,29,42,67,0.931034482758621,Phytophthora_sojae,Phytophthora,CBM1_EGZ24872,Oomycete
8649,CBM13,188,EGZ06128,127,2.1e-09,51,137,5,90,0.457446808510638,Phytophthora_sojae,Phytophthora,CBM13_EGZ06128,Oomycete
8650,CBM13,188,EGZ07451,683,1.3e-05,32,109,554,628,0.409574468085106,Phytophthora_sojae,Phytophthora,CBM13_EGZ07451,Oomycete
8651,CBM13,188,EGZ07451,683,2e-04,75,132,510,563,0.303191489361702,Phytophthora_sojae,Phytophthora,CBM13_EGZ07451,Oomycete
8652,CBM13,188,EGZ07453,676,1.3e-10,11,109,525,622,0.521276595744681,Phytophthora_sojae,Phytophthora,CBM13_EGZ07453,Oomycete
8653,CBM13,188,EGZ11308,422,5.2e-09,8,136,307,419,0.680851063829787,Phytophthora_sojae,Phytophthora,CBM13_EGZ11308,Oomycete
8654,CBM13,188,EGZ16181,2034,5.3e-21,9,155,750,902,0.776595744680851,Phytophthora_sojae,Phytophthora,CBM13_EGZ16181,Oomycete
8655,CBM13,188,EGZ16181,2034,1.9e-17,10,152,916,1064,0.75531914893617,Phytophthora_sojae,Phytophthora,CBM13_EGZ16181,Oomycete
8656,CBM13,188,EGZ16181,2034,7.5e-17,9,149,1079,1225,0.74468085106383,Phytophthora_sojae,Phytophthora,CBM13_EGZ16181,Oomycete
8657,CBM13,188,EGZ16181,2034,3.5e-16,12,134,1420,1548,0.648936170212766,Phytophthora_sojae,Phytophthora,CBM13_EGZ16181,Oomycete
8658,CBM13,188,EGZ16181,2034,7.8e-16,10,137,1245,1378,0.675531914893617,Phytophthora_sojae,Phytophthora,CBM13_EGZ16181,Oomycete
8659,CBM13,188,EGZ16181,2034,5.8e-15,9,144,103,244,0.718085106382979,Phytophthora_sojae,Phytophthora,CBM13_EGZ16181,Oomycete
8660,CBM13,188,EGZ16181,2034,2.3e-14,10,143,425,564,0.707446808510638,Phytophthora_sojae,Phytophthora,CBM13_EGZ16181,Oomycete
8661,CBM13,188,EGZ16181,2034,8.8e-14,9,142,585,724,0.707446808510638,Phytophthora_sojae,Phytophthora,CBM13_EGZ16181,Oomycete
8662,CBM13,188,EGZ16181,2034,1.4e-11,9,137,264,398,0.680851063829787,Phytophthora_sojae,Phytophthora,CBM13_EGZ16181,Oomycete
8663,CBM13,188,EGZ16182,1706,2.2e-18,9,150,674,821,0.75,Phytophthora_sojae,Phytophthora,CBM13_EGZ16182,Oomycete
8664,CBM13,188,EGZ16182,1706,1.7e-17,9,146,1003,1146,0.728723404255319,Phytophthora_sojae,Phytophthora,CBM13_EGZ16182,Oomycete
8665,CBM13,188,EGZ16182,1706,5e-16,10,153,840,989,0.76063829787234,Phytophthora_sojae,Phytophthora,CBM13_EGZ16182,Oomycete
8666,CBM13,188,EGZ16182,1706,1.1e-15,9,146,509,652,0.728723404255319,Phytophthora_sojae,Phytophthora,CBM13_EGZ16182,Oomycete
8667,CBM13,188,EGZ16182,1706,9.9e-15,10,135,1169,1301,0.664893617021277,Phytophthora_sojae,Phytophthora,CBM13_EGZ16182,Oomycete
8668,CBM13,188,EGZ16182,1706,3.7e-14,11,134,1335,1465,0.654255319148936,Phytophthora_sojae,Phytophthora,CBM13_EGZ16182,Oomycete
8669,CBM13,188,EGZ16182,1706,3.6e-13,10,137,349,482,0.675531914893617,Phytophthora_sojae,Phytophthora,CBM13_EGZ16182,Oomycete
8670,CBM13,188,EGZ16182,1706,4.4e-13,10,136,189,321,0.670212765957447,Phytophthora_sojae,Phytophthora,CBM13_EGZ16182,Oomycete
8671,CBM13,188,EGZ16182,1706,1.3e-12,9,143,27,167,0.712765957446808,Phytophthora_sojae,Phytophthora,CBM13_EGZ16182,Oomycete
8672,CBM13,188,EGZ20473,443,4.3e-17,8,135,315,439,0.675531914893617,Phytophthora_sojae,Phytophthora,CBM13_EGZ20473,Oomycete
8673,CBM13,188,EGZ20497,407,1.4e-17,8,136,279,404,0.680851063829787,Phytophthora_sojae,Phytophthora,CBM13_EGZ20497,Oomycete
8674,CBM13,188,EGZ23317,91,6.9e-08,37,134,5,55,0.515957446808511,Phytophthora_sojae,Phytophthora,CBM13_EGZ23317,Oomycete
8675,CBM13,188,EGZ23323,436,5.2e-16,35,134,336,434,0.526595744680851,Phytophthora_sojae,Phytophthora,CBM13_EGZ23323,Oomycete
8676,CBM20,90,EGZ09326,1230,0.00024,2,67,21,100,0.722222222222222,Phytophthora_sojae,Phytophthora,CBM20_EGZ09326,Oomycete
8677,CBM20,90,EGZ16723,1034,1.7e-14,14,86,16,95,0.8,Phytophthora_sojae,Phytophthora,CBM20_EGZ16723,Oomycete
8678,CBM20,90,EGZ25509,1182,1.8e-06,2,81,105,188,0.877777777777778,Phytophthora_sojae,Phytophthora,CBM20_EGZ25509,Oomycete
8679,CBM25,78,EGZ17697,754,4.7e-12,15,76,67,133,0.782051282051282,Phytophthora_sojae,Phytophthora,CBM25_EGZ17697,Oomycete
8680,CBM25,78,EGZ17697,754,9.8e-07,40,77,12,48,0.474358974358974,Phytophthora_sojae,Phytophthora,CBM25_EGZ17697,Oomycete
8681,CBM32,124,EGZ05899,138,2.5e-10,8,109,14,118,0.814516129032258,Phytophthora_sojae,Phytophthora,CBM32_EGZ05899,Oomycete
8682,CBM32,124,EGZ09859,5836,3.2e-06,3,95,1054,1150,0.741935483870968,Phytophthora_sojae,Phytophthora,CBM32_EGZ09859,Oomycete
8683,CBM32,124,EGZ20493,175,7.2e-06,11,66,22,84,0.443548387096774,Phytophthora_sojae,Phytophthora,CBM32_EGZ20493,Oomycete
8684,CBM32,124,EGZ21913,211,1.5e-12,14,110,51,176,0.774193548387097,Phytophthora_sojae,Phytophthora,CBM32_EGZ21913,Oomycete
8685,CBM37,62,EGZ21236,597,2.7e-05,36,61,403,428,0.403225806451613,Phytophthora_sojae,Phytophthora,CBM37_EGZ21236,Oomycete
8686,CBM37,62,EGZ21239,591,0.00011,30,61,392,424,0.5,Phytophthora_sojae,Phytophthora,CBM37_EGZ21239,Oomycete
8687,CBM38,129,EGZ27250,3750,2.1e-20,4,128,3179,3399,0.961240310077519,Phytophthora_sojae,Phytophthora,CBM38_EGZ27250,Oomycete
8688,CBM43,83,EGZ04731,684,2.4e-15,2,73,552,621,0.855421686746988,Phytophthora_sojae,Phytophthora,CBM43_EGZ04731,Oomycete
8689,CBM43,83,EGZ06361,679,2.3e-16,2,77,543,614,0.903614457831325,Phytophthora_sojae,Phytophthora,CBM43_EGZ06361,Oomycete
8690,CBM43,83,EGZ13975,697,1.8e-15,1,74,574,643,0.879518072289157,Phytophthora_sojae,Phytophthora,CBM43_EGZ13975,Oomycete
8691,CBM43,83,EGZ13976,692,4.8e-16,2,75,559,630,0.879518072289157,Phytophthora_sojae,Phytophthora,CBM43_EGZ13976,Oomycete
8692,CBM47,128,EGZ16723,1034,1.1e-13,3,60,106,170,0.4453125,Phytophthora_sojae,Phytophthora,CBM47_EGZ16723,Oomycete
8693,CBM47,128,EGZ20118,215,3.5e-12,2,63,100,154,0.4765625,Phytophthora_sojae,Phytophthora,CBM47_EGZ20118,Oomycete
8694,CBM47,128,EGZ21637,817,9.3e-19,6,128,481,619,0.953125,Phytophthora_sojae,Phytophthora,CBM47_EGZ21637,Oomycete
8695,CBM47,128,EGZ23729,2038,1.1e-10,5,122,958,1119,0.9140625,Phytophthora_sojae,Phytophthora,CBM47_EGZ23729,Oomycete
8696,CBM47,128,EGZ25478,5303,9.2e-08,3,128,4883,5024,0.9765625,Phytophthora_sojae,Phytophthora,CBM47_EGZ25478,Oomycete
8697,CBM50,40,EGZ17856,342,9.8e-10,1,39,265,311,0.95,Phytophthora_sojae,Phytophthora,CBM50_EGZ17856,Oomycete
8698,CBM50,40,EGZ17856,342,2.8e-09,1,39,30,76,0.95,Phytophthora_sojae,Phytophthora,CBM50_EGZ17856,Oomycete
8699,CBM50,40,EGZ17856,342,1.6e-05,1,37,99,143,0.9,Phytophthora_sojae,Phytophthora,CBM50_EGZ17856,Oomycete
8700,CBM50,40,EGZ29909,1647,5.5e-05,4,39,1494,1533,0.875,Phytophthora_sojae,Phytophthora,CBM50_EGZ29909,Oomycete
8701,CBM51,134,EGZ09859,5836,7.4e-16,11,133,1498,1631,0.91044776119403,Phytophthora_sojae,Phytophthora,CBM51_EGZ09859,Oomycete
8702,CBM54,114,EGZ28110,127,0.00036,61,113,17,70,0.456140350877193,Phytophthora_sojae,Phytophthora,CBM54_EGZ28110,Oomycete
8703,CBM63,78,EGZ14542,370,7.1e-09,2,75,138,210,0.935897435897436,Phytophthora_sojae,Phytophthora,CBM63_EGZ14542,Oomycete
8704,CBM63,78,EGZ14549,385,7.6e-09,2,75,139,211,0.935897435897436,Phytophthora_sojae,Phytophthora,CBM63_EGZ14549,Oomycete
8705,CBM63,78,EGZ14550,591,2.4e-06,2,73,142,216,0.91025641025641,Phytophthora_sojae,Phytophthora,CBM63_EGZ14550,Oomycete
8706,CBM63,78,EGZ14551,414,3.1e-07,2,75,117,191,0.935897435897436,Phytophthora_sojae,Phytophthora,CBM63_EGZ14551,Oomycete
8707,CBM63,78,EGZ14552,317,2e-07,2,75,95,169,0.935897435897436,Phytophthora_sojae,Phytophthora,CBM63_EGZ14552,Oomycete
8708,CBM63,78,EGZ24183,255,6.5e-07,3,75,134,205,0.923076923076923,Phytophthora_sojae,Phytophthora,CBM63_EGZ24183,Oomycete
8709,CBM63,78,EGZ29129,313,5.4e-08,2,74,139,212,0.923076923076923,Phytophthora_sojae,Phytophthora,CBM63_EGZ29129,Oomycete
8710,CBM63,78,EGZ29132,227,1.1e-08,2,75,139,213,0.935897435897436,Phytophthora_sojae,Phytophthora,CBM63_EGZ29132,Oomycete
8711,CBM63,78,EGZ29133,515,3.4e-09,2,75,137,211,0.935897435897436,Phytophthora_sojae,Phytophthora,CBM63_EGZ29133,Oomycete
8712,CBM63,78,EGZ29134,225,8.7e-09,4,72,143,210,0.871794871794872,Phytophthora_sojae,Phytophthora,CBM63_EGZ29134,Oomycete
8713,CBM63,78,EGZ29137,194,0.00075,4,32,143,171,0.358974358974359,Phytophthora_sojae,Phytophthora,CBM63_EGZ29137,Oomycete
8714,CBM63,78,EGZ29139,236,1.4e-07,4,73,143,211,0.884615384615385,Phytophthora_sojae,Phytophthora,CBM63_EGZ29139,Oomycete
8715,CBM80,88,EGZ19213,100,8e-04,10,58,43,90,0.545454545454545,Phytophthora_sojae,Phytophthora,CBM80_EGZ19213,Oomycete
8716,CBM9,182,EGZ06289,1702,3.5e-26,2,136,70,223,0.736263736263736,Phytophthora_sojae,Phytophthora,CBM9_EGZ06289,Oomycete
8717,CBM9,182,EGZ29995,172,1.1e-23,1,101,29,136,0.549450549450549,Phytophthora_sojae,Phytophthora,CBM9_EGZ29995,Oomycete
8718,CE1,227,EGZ04500,282,5.6e-47,1,224,21,277,0.982378854625551,Phytophthora_sojae,Phytophthora,CE1_EGZ04500,Oomycete
8719,CE1,227,EGZ09759,458,2.1e-06,15,174,162,368,0.700440528634361,Phytophthora_sojae,Phytophthora,CE1_EGZ09759,Oomycete
8720,CE1,227,EGZ10093,355,1.9e-08,14,207,70,331,0.850220264317181,Phytophthora_sojae,Phytophthora,CE1_EGZ10093,Oomycete
8721,CE1,227,EGZ12277,397,7.2e-07,15,143,67,231,0.563876651982379,Phytophthora_sojae,Phytophthora,CE1_EGZ12277,Oomycete
8722,CE1,227,EGZ14546,645,1.1e-09,54,143,341,460,0.392070484581498,Phytophthora_sojae,Phytophthora,CE1_EGZ14546,Oomycete
8723,CE1,227,EGZ15894,327,3.7e-08,13,143,40,218,0.572687224669604,Phytophthora_sojae,Phytophthora,CE1_EGZ15894,Oomycete
8724,CE1,227,EGZ15896,341,9.1e-13,27,159,45,176,0.581497797356828,Phytophthora_sojae,Phytophthora,CE1_EGZ15896,Oomycete
8725,CE1,227,EGZ15898,285,1.8e-11,23,143,39,158,0.52863436123348,Phytophthora_sojae,Phytophthora,CE1_EGZ15898,Oomycete
8726,CE1,227,EGZ16269,574,3.7e-06,22,143,147,293,0.533039647577093,Phytophthora_sojae,Phytophthora,CE1_EGZ16269,Oomycete
8727,CE1,227,EGZ17289,436,4.5e-06,14,142,78,224,0.563876651982379,Phytophthora_sojae,Phytophthora,CE1_EGZ17289,Oomycete
8728,CE1,227,EGZ18417,551,2.9e-05,79,149,149,220,0.308370044052863,Phytophthora_sojae,Phytophthora,CE1_EGZ18417,Oomycete
8729,CE1,227,EGZ22568,333,4.6e-07,23,143,36,176,0.52863436123348,Phytophthora_sojae,Phytophthora,CE1_EGZ22568,Oomycete
8730,CE1,227,EGZ22569,336,5.7e-06,104,209,143,317,0.462555066079295,Phytophthora_sojae,Phytophthora,CE1_EGZ22569,Oomycete
8731,CE1,227,EGZ23047,439,1.6e-06,6,197,33,291,0.841409691629956,Phytophthora_sojae,Phytophthora,CE1_EGZ23047,Oomycete
8732,CE1,227,EGZ24162,527,2.3e-17,8,209,196,503,0.885462555066079,Phytophthora_sojae,Phytophthora,CE1_EGZ24162,Oomycete
8733,CE1,227,EGZ24825,225,1.4e-10,22,210,13,203,0.828193832599119,Phytophthora_sojae,Phytophthora,CE1_EGZ24825,Oomycete
8734,CE1,227,EGZ24826,228,1.4e-12,22,223,13,222,0.885462555066079,Phytophthora_sojae,Phytophthora,CE1_EGZ24826,Oomycete
8735,CE1,227,EGZ24829,228,7e-13,23,222,14,221,0.876651982378855,Phytophthora_sojae,Phytophthora,CE1_EGZ24829,Oomycete
8736,CE1,227,EGZ24836,284,2e-20,4,141,44,181,0.60352422907489,Phytophthora_sojae,Phytophthora,CE1_EGZ24836,Oomycete
8737,CE1,227,EGZ25909,283,8.1e-07,79,157,78,161,0.343612334801762,Phytophthora_sojae,Phytophthora,CE1_EGZ25909,Oomycete
8738,CE1,227,EGZ26418,438,5.6e-09,27,143,142,335,0.511013215859031,Phytophthora_sojae,Phytophthora,CE1_EGZ26418,Oomycete
8739,CE1,227,EGZ26551,885,1.1e-09,10,220,611,871,0.92511013215859,Phytophthora_sojae,Phytophthora,CE1_EGZ26551,Oomycete
8740,CE1,227,EGZ26941,223,8.5e-06,29,123,6,124,0.414096916299559,Phytophthora_sojae,Phytophthora,CE1_EGZ26941,Oomycete
8741,CE10,341,EGZ04576,459,3.8e-34,94,324,178,416,0.674486803519062,Phytophthora_sojae,Phytophthora,CE10_EGZ04576,Oomycete
8742,CE10,341,EGZ04581,394,2.6e-34,84,316,136,371,0.680351906158358,Phytophthora_sojae,Phytophthora,CE10_EGZ04581,Oomycete
8743,CE10,341,EGZ04582,445,6.3e-24,87,335,171,416,0.727272727272727,Phytophthora_sojae,Phytophthora,CE10_EGZ04582,Oomycete
8744,CE10,341,EGZ04599,372,1.9e-29,86,327,110,348,0.706744868035191,Phytophthora_sojae,Phytophthora,CE10_EGZ04599,Oomycete
8745,CE10,341,EGZ04812,463,7.2e-32,65,188,89,223,0.360703812316716,Phytophthora_sojae,Phytophthora,CE10_EGZ04812,Oomycete
8746,CE10,341,EGZ06988,580,5.3e-23,128,295,389,539,0.489736070381232,Phytophthora_sojae,Phytophthora,CE10_EGZ06988,Oomycete
8747,CE10,341,EGZ06988,580,2e-11,33,170,66,240,0.401759530791789,Phytophthora_sojae,Phytophthora,CE10_EGZ06988,Oomycete
8748,CE10,341,EGZ06988,580,1e-10,194,316,250,368,0.357771260997067,Phytophthora_sojae,Phytophthora,CE10_EGZ06988,Oomycete
8749,CE10,341,EGZ06989,452,7.4e-37,94,337,196,434,0.712609970674487,Phytophthora_sojae,Phytophthora,CE10_EGZ06989,Oomycete
8750,CE10,341,EGZ07018,431,6.2e-31,133,334,224,414,0.589442815249267,Phytophthora_sojae,Phytophthora,CE10_EGZ07018,Oomycete
8751,CE10,341,EGZ07019,430,3e-34,80,335,152,412,0.747800586510264,Phytophthora_sojae,Phytophthora,CE10_EGZ07019,Oomycete
8752,CE10,341,EGZ07023,426,1.1e-28,87,323,165,398,0.69208211143695,Phytophthora_sojae,Phytophthora,CE10_EGZ07023,Oomycete
8753,CE10,341,EGZ07799,376,1.9e-34,71,335,97,355,0.774193548387097,Phytophthora_sojae,Phytophthora,CE10_EGZ07799,Oomycete
8754,CE10,341,EGZ09267,509,9.4e-20,58,179,80,201,0.354838709677419,Phytophthora_sojae,Phytophthora,CE10_EGZ09267,Oomycete
8755,CE10,341,EGZ09268,522,8e-24,57,179,74,207,0.357771260997067,Phytophthora_sojae,Phytophthora,CE10_EGZ09268,Oomycete
8756,CE10,341,EGZ09276,533,9.6e-25,76,180,77,192,0.304985337243402,Phytophthora_sojae,Phytophthora,CE10_EGZ09276,Oomycete
8757,CE10,341,EGZ09277,488,1.8e-19,71,180,50,172,0.319648093841642,Phytophthora_sojae,Phytophthora,CE10_EGZ09277,Oomycete
8758,CE10,341,EGZ09841,363,4e-06,85,203,86,206,0.346041055718475,Phytophthora_sojae,Phytophthora,CE10_EGZ09841,Oomycete
8759,CE10,341,EGZ10285,340,9.5e-11,81,208,78,201,0.372434017595308,Phytophthora_sojae,Phytophthora,CE10_EGZ10285,Oomycete
8760,CE10,341,EGZ13188,753,3.7e-07,72,278,478,684,0.604105571847507,Phytophthora_sojae,Phytophthora,CE10_EGZ13188,Oomycete
8761,CE10,341,EGZ14199,789,1.9e-24,73,308,510,764,0.689149560117302,Phytophthora_sojae,Phytophthora,CE10_EGZ14199,Oomycete
8762,CE10,341,EGZ15178,552,9.8e-29,75,180,94,216,0.30791788856305,Phytophthora_sojae,Phytophthora,CE10_EGZ15178,Oomycete
8763,CE10,341,EGZ15179,548,3.9e-29,75,188,90,224,0.331378299120235,Phytophthora_sojae,Phytophthora,CE10_EGZ15179,Oomycete
8764,CE10,341,EGZ15181,527,2.6e-32,75,193,88,238,0.346041055718475,Phytophthora_sojae,Phytophthora,CE10_EGZ15181,Oomycete
8765,CE10,341,EGZ15185,560,3.3e-28,75,187,99,228,0.328445747800586,Phytophthora_sojae,Phytophthora,CE10_EGZ15185,Oomycete
8766,CE10,341,EGZ16008,293,1.2e-39,80,315,26,265,0.689149560117302,Phytophthora_sojae,Phytophthora,CE10_EGZ16008,Oomycete
8767,CE10,341,EGZ16404,673,2.1e-38,67,277,221,493,0.6158357771261,Phytophthora_sojae,Phytophthora,CE10_EGZ16404,Oomycete
8768,CE10,341,EGZ18137,463,7.2e-32,65,188,89,223,0.360703812316716,Phytophthora_sojae,Phytophthora,CE10_EGZ18137,Oomycete
8769,CE10,341,EGZ23976,789,1.9e-10,78,213,546,698,0.395894428152493,Phytophthora_sojae,Phytophthora,CE10_EGZ23976,Oomycete
8770,CE10,341,EGZ24406,523,3e-25,55,183,44,181,0.375366568914956,Phytophthora_sojae,Phytophthora,CE10_EGZ24406,Oomycete
8771,CE10,341,EGZ26212,426,7.6e-30,84,336,160,413,0.73900293255132,Phytophthora_sojae,Phytophthora,CE10_EGZ26212,Oomycete
8772,CE10,341,EGZ26214,428,3e-32,78,337,152,411,0.759530791788856,Phytophthora_sojae,Phytophthora,CE10_EGZ26214,Oomycete
8773,CE10,341,EGZ26218,366,8.3e-34,86,337,98,349,0.736070381231672,Phytophthora_sojae,Phytophthora,CE10_EGZ26218,Oomycete
8774,CE10,341,EGZ26220,361,1.3e-32,85,334,97,346,0.730205278592375,Phytophthora_sojae,Phytophthora,CE10_EGZ26220,Oomycete
8775,CE10,341,EGZ26233,317,2.1e-28,86,336,58,305,0.733137829912023,Phytophthora_sojae,Phytophthora,CE10_EGZ26233,Oomycete
8776,CE10,341,EGZ26234,413,1.6e-22,86,287,166,364,0.589442815249267,Phytophthora_sojae,Phytophthora,CE10_EGZ26234,Oomycete
8777,CE10,341,EGZ26235,419,5.7e-28,84,287,167,370,0.595307917888563,Phytophthora_sojae,Phytophthora,CE10_EGZ26235,Oomycete
8778,CE10,341,EGZ28746,979,5.4e-42,77,331,659,939,0.744868035190616,Phytophthora_sojae,Phytophthora,CE10_EGZ28746,Oomycete
8779,CE10,341,EGZ28746,979,1.8e-37,76,324,170,437,0.727272727272727,Phytophthora_sojae,Phytophthora,CE10_EGZ28746,Oomycete
8780,CE10,341,EGZ29384,717,1e-44,85,332,453,709,0.724340175953079,Phytophthora_sojae,Phytophthora,CE10_EGZ29384,Oomycete
8781,CE10,341,EGZ30574,220,6.1e-33,124,335,19,208,0.618768328445748,Phytophthora_sojae,Phytophthora,CE10_EGZ30574,Oomycete
8782,CE11,271,EGZ08778,316,1.3e-76,1,270,5,306,0.992619926199262,Phytophthora_sojae,Phytophthora,CE11_EGZ08778,Oomycete
8783,CE12,210,EGZ09079,199,1.6e-11,3,153,7,176,0.714285714285714,Phytophthora_sojae,Phytophthora,CE12_EGZ09079,Oomycete
8784,CE12,210,EGZ09083,247,4.8e-13,3,163,7,186,0.761904761904762,Phytophthora_sojae,Phytophthora,CE12_EGZ09083,Oomycete
8785,CE12,210,EGZ10698,329,2.8e-11,3,162,83,261,0.757142857142857,Phytophthora_sojae,Phytophthora,CE12_EGZ10698,Oomycete
8786,CE12,210,EGZ14394,239,8.5e-14,2,205,13,205,0.966666666666667,Phytophthora_sojae,Phytophthora,CE12_EGZ14394,Oomycete
8787,CE12,210,EGZ14600,234,5.1e-14,2,207,13,206,0.976190476190476,Phytophthora_sojae,Phytophthora,CE12_EGZ14600,Oomycete
8788,CE12,210,EGZ15522,247,1.4e-15,2,162,20,193,0.761904761904762,Phytophthora_sojae,Phytophthora,CE12_EGZ15522,Oomycete
8789,CE12,210,EGZ15523,320,1.1e-12,2,159,67,243,0.747619047619048,Phytophthora_sojae,Phytophthora,CE12_EGZ15523,Oomycete
8790,CE12,210,EGZ15524,314,4.7e-13,2,167,66,250,0.785714285714286,Phytophthora_sojae,Phytophthora,CE12_EGZ15524,Oomycete
8791,CE12,210,EGZ15525,301,1.2e-11,3,162,49,227,0.757142857142857,Phytophthora_sojae,Phytophthora,CE12_EGZ15525,Oomycete
8792,CE12,210,EGZ15526,255,3.6e-12,1,208,37,224,0.985714285714286,Phytophthora_sojae,Phytophthora,CE12_EGZ15526,Oomycete
8793,CE12,210,EGZ22243,292,2.1e-09,2,159,46,223,0.747619047619048,Phytophthora_sojae,Phytophthora,CE12_EGZ22243,Oomycete
8794,CE12,210,EGZ25346,271,2e-12,3,162,25,203,0.757142857142857,Phytophthora_sojae,Phytophthora,CE12_EGZ25346,Oomycete
8795,CE12,210,EGZ26844,280,6.8e-12,1,162,39,218,0.766666666666667,Phytophthora_sojae,Phytophthora,CE12_EGZ26844,Oomycete
8796,CE12,210,EGZ26852,279,1.3e-15,2,171,39,220,0.804761904761905,Phytophthora_sojae,Phytophthora,CE12_EGZ26852,Oomycete
