,cazyFam,sequence,species,group,newSeqName,class,NewNames
10879,GT47,AT3G57630.1.1,Arabidopsis_thaliana,Plant,GT47_AT3G57630.1.1,Plant,GT47_AT3G57630.1.1_Arabidopsis_thaliana
10880,GT47,AT3G57630.2.1,Arabidopsis_thaliana,Plant,GT47_AT3G57630.2.1,Plant,GT47_AT3G57630.2.1_Arabidopsis_thaliana
10881,GT47,AT3G57630.3.1,Arabidopsis_thaliana,Plant,GT47_AT3G57630.3.1,Plant,GT47_AT3G57630.3.1_Arabidopsis_thaliana
10882,GH28,AT3G57790.1.1,Arabidopsis_thaliana,Plant,GH28_AT3G57790.1.1,Plant,GH28_AT3G57790.1.1_Arabidopsis_thaliana
10883,GH28,AT3G57790.2.1,Arabidopsis_thaliana,Plant,GH28_AT3G57790.2.1,Plant,GH28_AT3G57790.2.1_Arabidopsis_thaliana
10884,CBM43,AT3G58100.1.1,Arabidopsis_thaliana,Plant,CBM43_AT3G58100.1.1,Plant,CBM43_AT3G58100.1.1_Arabidopsis_thaliana
10885,CBM43,AT3G58100.2.1,Arabidopsis_thaliana,Plant,CBM43_AT3G58100.2.1,Plant,CBM43_AT3G58100.2.1_Arabidopsis_thaliana
10886,CE14,AT3G58130.1.1,Arabidopsis_thaliana,Plant,CE14_AT3G58130.1.1,Plant,CE14_AT3G58130.1.1_Arabidopsis_thaliana
10887,CE14,AT3G58130.2.1,Arabidopsis_thaliana,Plant,CE14_AT3G58130.2.1,Plant,CE14_AT3G58130.2.1_Arabidopsis_thaliana
10888,GT8,AT3G58790.1.1,Arabidopsis_thaliana,Plant,GT8_AT3G58790.1.1,Plant,GT8_AT3G58790.1.1_Arabidopsis_thaliana
10889,GT8,AT3G58790.2.1,Arabidopsis_thaliana,Plant,GT8_AT3G58790.2.1,Plant,GT8_AT3G58790.2.1_Arabidopsis_thaliana
10890,CE8,AT3G59010.1.1,Arabidopsis_thaliana,Plant,CE8_AT3G59010.1.1,Plant,CE8_AT3G59010.1.1_Arabidopsis_thaliana
10891,GT48,AT3G59100.1.1,Arabidopsis_thaliana,Plant,GT48_AT3G59100.1.1,Plant,GT48_AT3G59100.1.1_Arabidopsis_thaliana
10892,GT48,AT3G59100.2.1,Arabidopsis_thaliana,Plant,GT48_AT3G59100.2.1,Plant,GT48_AT3G59100.2.1_Arabidopsis_thaliana
10893,GH28,AT3G59850.1.1,Arabidopsis_thaliana,Plant,GH28_AT3G59850.1.1,Plant,GH28_AT3G59850.1.1_Arabidopsis_thaliana
10894,GH28,AT3G59850.2.1,Arabidopsis_thaliana,Plant,GH28_AT3G59850.2.1,Plant,GH28_AT3G59850.2.1_Arabidopsis_thaliana
10895,GH1,AT3G60120.1.1,Arabidopsis_thaliana,Plant,GH1_AT3G60120.1.1,Plant,GH1_AT3G60120.1.1_Arabidopsis_thaliana
10896,GH1,AT3G60130.1.1,Arabidopsis_thaliana,Plant,GH1_AT3G60130.1.1,Plant,GH1_AT3G60130.1.1_Arabidopsis_thaliana
10897,GH1,AT3G60130.2.1,Arabidopsis_thaliana,Plant,GH1_AT3G60130.2.1,Plant,GH1_AT3G60130.2.1_Arabidopsis_thaliana
10898,GH1,AT3G60130.3.1,Arabidopsis_thaliana,Plant,GH1_AT3G60130.3.1,Plant,GH1_AT3G60130.3.1_Arabidopsis_thaliana
10899,GH1,AT3G60140.1.1,Arabidopsis_thaliana,Plant,GH1_AT3G60140.1.1,Plant,GH1_AT3G60140.1.1_Arabidopsis_thaliana
10900,GH1,AT3G60140.2.1,Arabidopsis_thaliana,Plant,GH1_AT3G60140.2.1,Plant,GH1_AT3G60140.2.1_Arabidopsis_thaliana
10901,CE8,AT3G60730.1.1,Arabidopsis_thaliana,Plant,CE8_AT3G60730.1.1,Plant,CE8_AT3G60730.1.1_Arabidopsis_thaliana
10902,GT92,AT3G60990.1.1,Arabidopsis_thaliana,Plant,GT92_AT3G60990.1.1,Plant,GT92_AT3G60990.1.1_Arabidopsis_thaliana
10903,GT8,AT3G61130.1.1,Arabidopsis_thaliana,Plant,GT8_AT3G61130.1.1,Plant,GT8_AT3G61130.1.1_Arabidopsis_thaliana
10904,GT90,AT3G61270.1.1,Arabidopsis_thaliana,Plant,GT90_AT3G61270.1.1,Plant,GT90_AT3G61270.1.1_Arabidopsis_thaliana
10905,GT90,AT3G61270.2.1,Arabidopsis_thaliana,Plant,GT90_AT3G61270.2.1,Plant,GT90_AT3G61270.2.1_Arabidopsis_thaliana
10906,GT90,AT3G61280.1.1,Arabidopsis_thaliana,Plant,GT90_AT3G61280.1.1,Plant,GT90_AT3G61280.1.1_Arabidopsis_thaliana
10907,GT90,AT3G61280.2.1,Arabidopsis_thaliana,Plant,GT90_AT3G61280.2.1,Plant,GT90_AT3G61280.2.1_Arabidopsis_thaliana
10908,GT90,AT3G61290.1.1,Arabidopsis_thaliana,Plant,GT90_AT3G61290.1.1,Plant,GT90_AT3G61290.1.1_Arabidopsis_thaliana
10909,GH28,AT3G61490.1.1,Arabidopsis_thaliana,Plant,GH28_AT3G61490.1.1,Plant,GH28_AT3G61490.1.1_Arabidopsis_thaliana
10910,GH28,AT3G61490.2.1,Arabidopsis_thaliana,Plant,GH28_AT3G61490.2.1,Plant,GH28_AT3G61490.2.1_Arabidopsis_thaliana
10911,GH28,AT3G61490.3.1,Arabidopsis_thaliana,Plant,GH28_AT3G61490.3.1,Plant,GH28_AT3G61490.3.1_Arabidopsis_thaliana
10912,GH28,AT3G61490.4.1,Arabidopsis_thaliana,Plant,GH28_AT3G61490.4.1,Plant,GH28_AT3G61490.4.1_Arabidopsis_thaliana
10913,GH28,AT3G61490.5.1,Arabidopsis_thaliana,Plant,GH28_AT3G61490.5.1,Plant,GH28_AT3G61490.5.1_Arabidopsis_thaliana
10914,GH17,AT3G61810.1.1,Arabidopsis_thaliana,Plant,GH17_AT3G61810.1.1,Plant,GH17_AT3G61810.1.1_Arabidopsis_thaliana
10915,CE13,AT3G62060.1.1,Arabidopsis_thaliana,Plant,CE13_AT3G62060.1.1,Plant,CE13_AT3G62060.1.1_Arabidopsis_thaliana
10916,CE13,AT3G62060.2.1,Arabidopsis_thaliana,Plant,CE13_AT3G62060.2.1,Plant,CE13_AT3G62060.2.1_Arabidopsis_thaliana
10917,GH28,AT3G62110.1.1,Arabidopsis_thaliana,Plant,GH28_AT3G62110.1.1,Plant,GH28_AT3G62110.1.1_Arabidopsis_thaliana
10918,GH28,AT3G62110.2.1,Arabidopsis_thaliana,Plant,GH28_AT3G62110.2.1,Plant,GH28_AT3G62110.2.1_Arabidopsis_thaliana
10919,CE8,AT3G62170.1.1,Arabidopsis_thaliana,Plant,CE8_AT3G62170.1.1,Plant,CE8_AT3G62170.1.1_Arabidopsis_thaliana
10920,CE16,AT3G62280.1.1,Arabidopsis_thaliana,Plant,CE16_AT3G62280.1.1,Plant,CE16_AT3G62280.1.1_Arabidopsis_thaliana
10921,CE16,AT3G62280.2.1,Arabidopsis_thaliana,Plant,CE16_AT3G62280.2.1,Plant,CE16_AT3G62280.2.1_Arabidopsis_thaliana
10922,GT8,AT3G62660.1.1,Arabidopsis_thaliana,Plant,GT8_AT3G62660.1.1,Plant,GT8_AT3G62660.1.1_Arabidopsis_thaliana
10923,GH3,AT3G62710.1.1,Arabidopsis_thaliana,Plant,GH3_AT3G62710.1.1,Plant,GH3_AT3G62710.1.1_Arabidopsis_thaliana
10924,GT34,AT3G62720.1.1,Arabidopsis_thaliana,Plant,GT34_AT3G62720.1.1,Plant,GT34_AT3G62720.1.1_Arabidopsis_thaliana
10925,GT34,AT3G62720.2.1,Arabidopsis_thaliana,Plant,GT34_AT3G62720.2.1,Plant,GT34_AT3G62720.2.1_Arabidopsis_thaliana
10926,GH1,AT3G62740.1.1,Arabidopsis_thaliana,Plant,GH1_AT3G62740.1.1,Plant,GH1_AT3G62740.1.1_Arabidopsis_thaliana
10927,GH1,AT3G62740.2.1,Arabidopsis_thaliana,Plant,GH1_AT3G62740.2.1,Plant,GH1_AT3G62740.2.1_Arabidopsis_thaliana
10928,GH1,AT3G62750.1.1,Arabidopsis_thaliana,Plant,GH1_AT3G62750.1.1,Plant,GH1_AT3G62750.1.1_Arabidopsis_thaliana
10929,GH1,AT3G62750.2.1,Arabidopsis_thaliana,Plant,GH1_AT3G62750.2.1,Plant,GH1_AT3G62750.2.1_Arabidopsis_thaliana
10930,GH1,AT3G62750.3.1,Arabidopsis_thaliana,Plant,GH1_AT3G62750.3.1,Plant,GH1_AT3G62750.3.1_Arabidopsis_thaliana
10931,GH1,AT3G62750.4.1,Arabidopsis_thaliana,Plant,GH1_AT3G62750.4.1,Plant,GH1_AT3G62750.4.1_Arabidopsis_thaliana
10932,GH1,AT3G62750.5.1,Arabidopsis_thaliana,Plant,GH1_AT3G62750.5.1,Plant,GH1_AT3G62750.5.1_Arabidopsis_thaliana
10933,GH1,AT3G62750.6.1,Arabidopsis_thaliana,Plant,GH1_AT3G62750.6.1,Plant,GH1_AT3G62750.6.1_Arabidopsis_thaliana
10934,GH1,AT3G62750.7.1,Arabidopsis_thaliana,Plant,GH1_AT3G62750.7.1,Plant,GH1_AT3G62750.7.1_Arabidopsis_thaliana
10935,GH1,AT3G62750.8.1,Arabidopsis_thaliana,Plant,GH1_AT3G62750.8.1,Plant,GH1_AT3G62750.8.1_Arabidopsis_thaliana
10936,CE1,AT3G62860.1.1,Arabidopsis_thaliana,Plant,CE1_AT3G62860.1.1,Plant,CE1_AT3G62860.1.1_Arabidopsis_thaliana
10937,CE10,AT3G62860.2.1,Arabidopsis_thaliana,Plant,CE10_AT3G62860.2.1,Plant,CE10_AT3G62860.2.1_Arabidopsis_thaliana
10938,CE10,AT3G63010.1.1,Arabidopsis_thaliana,Plant,CE10_AT3G63010.1.1,Plant,CE10_AT3G63010.1.1_Arabidopsis_thaliana
10939,AA7,AT3G63440.1.1,Arabidopsis_thaliana,Plant,AA7_AT3G63440.1.1,Plant,AA7_AT3G63440.1.1_Arabidopsis_thaliana
10940,CE8,AT4G00190.1.1,Arabidopsis_thaliana,Plant,CE8_AT4G00190.1.1,Plant,CE8_AT4G00190.1.1_Arabidopsis_thaliana
10941,GT31,AT4G00295.1.1,Arabidopsis_thaliana,Plant,GT31_AT4G00295.1.1,Plant,GT31_AT4G00295.1.1_Arabidopsis_thaliana
10942,CBM57,AT4G00300.1.1,Arabidopsis_thaliana,Plant,CBM57_AT4G00300.1.1,Plant,CBM57_AT4G00300.1.1_Arabidopsis_thaliana
10943,CBM57,AT4G00300.1.1,Arabidopsis_thaliana,Plant,CBM57_AT4G00300.1.1,Plant,CBM57_AT4G00300.1.1_Arabidopsis_thaliana
10944,GH14,AT4G00490.1.1,Arabidopsis_thaliana,Plant,GH14_AT4G00490.1.1,Plant,GH14_AT4G00490.1.1_Arabidopsis_thaliana
10945,GT4,AT4G00550.1.1,Arabidopsis_thaliana,Plant,GT4_AT4G00550.1.1,Plant,GT4_AT4G00550.1.1_Arabidopsis_thaliana
10946,GT4,AT4G00550.2.1,Arabidopsis_thaliana,Plant,GT4_AT4G00550.2.1,Plant,GT4_AT4G00550.2.1_Arabidopsis_thaliana
10947,GH18,AT4G01040.1.1,Arabidopsis_thaliana,Plant,GH18_AT4G01040.1.1,Plant,GH18_AT4G01040.1.1_Arabidopsis_thaliana
10948,GH18,AT4G01040.2.1,Arabidopsis_thaliana,Plant,GH18_AT4G01040.2.1,Plant,GH18_AT4G01040.2.1_Arabidopsis_thaliana
10949,GT1,AT4G01070.1.1,Arabidopsis_thaliana,Plant,GT1_AT4G01070.1.1,Plant,GT1_AT4G01070.1.1_Arabidopsis_thaliana
10950,CE16,AT4G01130.1.1,Arabidopsis_thaliana,Plant,CE16_AT4G01130.1.1,Plant,CE16_AT4G01130.1.1_Arabidopsis_thaliana
10951,CE16,AT4G01130.2.1,Arabidopsis_thaliana,Plant,CE16_AT4G01130.2.1,Plant,CE16_AT4G01130.2.1_Arabidopsis_thaliana
10952,CE16,AT4G01130.3.1,Arabidopsis_thaliana,Plant,CE16_AT4G01130.3.1,Plant,CE16_AT4G01130.3.1_Arabidopsis_thaliana
10953,GT4,AT4G01210.1.1,Arabidopsis_thaliana,Plant,GT4_AT4G01210.1.1,Plant,GT4_AT4G01210.1.1_Arabidopsis_thaliana
10954,GT77,AT4G01220.1.1,Arabidopsis_thaliana,Plant,GT77_AT4G01220.1.1,Plant,GT77_AT4G01220.1.1_Arabidopsis_thaliana
10955,GT77,AT4G01220.2.1,Arabidopsis_thaliana,Plant,GT77_AT4G01220.2.1,Plant,GT77_AT4G01220.2.1_Arabidopsis_thaliana
10956,GH19,AT4G01700.1.1,Arabidopsis_thaliana,Plant,GH19_AT4G01700.1.1,Plant,GH19_AT4G01700.1.1_Arabidopsis_thaliana
10957,GT77,AT4G01750.1.1,Arabidopsis_thaliana,Plant,GT77_AT4G01750.1.1,Plant,GT77_AT4G01750.1.1_Arabidopsis_thaliana
10958,GT77,AT4G01770.1.1,Arabidopsis_thaliana,Plant,GT77_AT4G01770.1.1,Plant,GT77_AT4G01770.1.1_Arabidopsis_thaliana
10959,GT77,AT4G01770.2.1,Arabidopsis_thaliana,Plant,GT77_AT4G01770.2.1,Plant,GT77_AT4G01770.2.1_Arabidopsis_thaliana
10960,GH28,AT4G01890.1.1,Arabidopsis_thaliana,Plant,GH28_AT4G01890.1.1,Plant,GH28_AT4G01890.1.1_Arabidopsis_thaliana
10961,GH55,AT4G01890.1.1,Arabidopsis_thaliana,Plant,GH55_AT4G01890.1.1,Plant,GH55_AT4G01890.1.1_Arabidopsis_thaliana
10962,GT8,AT4G02130.1.1,Arabidopsis_thaliana,Plant,GT8_AT4G02130.1.1,Plant,GT8_AT4G02130.1.1_Arabidopsis_thaliana
10963,GT8,AT4G02130.2.1,Arabidopsis_thaliana,Plant,GT8_AT4G02130.2.1,Plant,GT8_AT4G02130.2.1_Arabidopsis_thaliana
10964,GT8,AT4G02130.3.1,Arabidopsis_thaliana,Plant,GT8_AT4G02130.3.1,Plant,GT8_AT4G02130.3.1_Arabidopsis_thaliana
10965,GT4,AT4G02280.1.1,Arabidopsis_thaliana,Plant,GT4_AT4G02280.1.1,Plant,GT4_AT4G02280.1.1_Arabidopsis_thaliana
10966,GH9,AT4G02290.1.1,Arabidopsis_thaliana,Plant,GH9_AT4G02290.1.1,Plant,GH9_AT4G02290.1.1_Arabidopsis_thaliana
10967,GH9,AT4G02290.2.1,Arabidopsis_thaliana,Plant,GH9_AT4G02290.2.1,Plant,GH9_AT4G02290.2.1_Arabidopsis_thaliana
10968,CE8,AT4G02300.1.1,Arabidopsis_thaliana,Plant,CE8_AT4G02300.1.1,Plant,CE8_AT4G02300.1.1_Arabidopsis_thaliana
10969,CE8,AT4G02320.1.1,Arabidopsis_thaliana,Plant,CE8_AT4G02320.1.1,Plant,CE8_AT4G02320.1.1_Arabidopsis_thaliana
10970,CE8,AT4G02330.1.1,Arabidopsis_thaliana,Plant,CE8_AT4G02330.1.1,Plant,CE8_AT4G02330.1.1_Arabidopsis_thaliana
10971,GT34,AT4G02500.1.1,Arabidopsis_thaliana,Plant,GT34_AT4G02500.1.1,Plant,GT34_AT4G02500.1.1_Arabidopsis_thaliana
10972,GH16,AT4G03210.1.1,Arabidopsis_thaliana,Plant,GH16_AT4G03210.1.1,Plant,GH16_AT4G03210.1.1_Arabidopsis_thaliana
10973,GH16,AT4G03210.2.1,Arabidopsis_thaliana,Plant,GH16_AT4G03210.2.1,Plant,GH16_AT4G03210.2.1_Arabidopsis_thaliana
10974,GT14,AT4G03340.1.1,Arabidopsis_thaliana,Plant,GT14_AT4G03340.1.1,Plant,GT14_AT4G03340.1.1_Arabidopsis_thaliana
10975,GT14,AT4G03340.2.1,Arabidopsis_thaliana,Plant,GT14_AT4G03340.2.1,Plant,GT14_AT4G03340.2.1_Arabidopsis_thaliana
10976,GT48,AT4G03550.1.1,Arabidopsis_thaliana,Plant,GT48_AT4G03550.1.1,Plant,GT48_AT4G03550.1.1_Arabidopsis_thaliana
10977,CE8,AT4G03930.1.1,Arabidopsis_thaliana,Plant,CE8_AT4G03930.1.1,Plant,CE8_AT4G03930.1.1_Arabidopsis_thaliana
10978,GT48,AT4G04970.1.1,Arabidopsis_thaliana,Plant,GT48_AT4G04970.1.1,Plant,GT48_AT4G04970.1.1_Arabidopsis_thaliana
10979,CBM43,AT4G05430.1.1,Arabidopsis_thaliana,Plant,CBM43_AT4G05430.1.1,Plant,CBM43_AT4G05430.1.1_Arabidopsis_thaliana
10980,CBM43,AT4G05430.2.1,Arabidopsis_thaliana,Plant,CBM43_AT4G05430.2.1,Plant,CBM43_AT4G05430.2.1_Arabidopsis_thaliana
10981,CBM43,AT4G05430.3.1,Arabidopsis_thaliana,Plant,CBM43_AT4G05430.3.1,Plant,CBM43_AT4G05430.3.1_Arabidopsis_thaliana
10982,GT2,AT4G07960.1.1,Arabidopsis_thaliana,Plant,GT2_AT4G07960.1.1,Plant,GT2_AT4G07960.1.1_Arabidopsis_thaliana
10983,GT2,AT4G07960.2.1,Arabidopsis_thaliana,Plant,GT2_AT4G07960.2.1,Plant,GT2_AT4G07960.2.1_Arabidopsis_thaliana
10984,CBM22,AT4G08160.1.1,Arabidopsis_thaliana,Plant,CBM22_AT4G08160.1.1,Plant,CBM22_AT4G08160.1.1_Arabidopsis_thaliana
10985,CBM22,AT4G08160.1.1,Arabidopsis_thaliana,Plant,CBM22_AT4G08160.1.1,Plant,CBM22_AT4G08160.1.1_Arabidopsis_thaliana
10986,GH10,AT4G08160.1.1,Arabidopsis_thaliana,Plant,GH10_AT4G08160.1.1,Plant,GH10_AT4G08160.1.1_Arabidopsis_thaliana
10987,CBM22,AT4G08160.2.1,Arabidopsis_thaliana,Plant,CBM22_AT4G08160.2.1,Plant,CBM22_AT4G08160.2.1_Arabidopsis_thaliana
10988,CBM22,AT4G08160.2.1,Arabidopsis_thaliana,Plant,CBM22_AT4G08160.2.1,Plant,CBM22_AT4G08160.2.1_Arabidopsis_thaliana
10989,GH10,AT4G08160.2.1,Arabidopsis_thaliana,Plant,GH10_AT4G08160.2.1,Plant,GH10_AT4G08160.2.1_Arabidopsis_thaliana
10990,AA2,AT4G08390.1.1,Arabidopsis_thaliana,Plant,AA2_AT4G08390.1.1,Plant,AA2_AT4G08390.1.1_Arabidopsis_thaliana
10991,AA2,AT4G08390.2.1,Arabidopsis_thaliana,Plant,AA2_AT4G08390.2.1,Plant,AA2_AT4G08390.2.1_Arabidopsis_thaliana
10992,AA2,AT4G08390.3.1,Arabidopsis_thaliana,Plant,AA2_AT4G08390.3.1,Plant,AA2_AT4G08390.3.1_Arabidopsis_thaliana
10993,AA2,AT4G08390.4.1,Arabidopsis_thaliana,Plant,AA2_AT4G08390.4.1,Plant,AA2_AT4G08390.4.1_Arabidopsis_thaliana
10994,AA2,AT4G08390.5.1,Arabidopsis_thaliana,Plant,AA2_AT4G08390.5.1,Plant,AA2_AT4G08390.5.1_Arabidopsis_thaliana
10995,AA2,AT4G08770.1.1,Arabidopsis_thaliana,Plant,AA2_AT4G08770.1.1,Plant,AA2_AT4G08770.1.1_Arabidopsis_thaliana
10996,AA2,AT4G08780.1.1,Arabidopsis_thaliana,Plant,AA2_AT4G08780.1.1,Plant,AA2_AT4G08780.1.1_Arabidopsis_thaliana
10997,AA2,AT4G09010.1.1,Arabidopsis_thaliana,Plant,AA2_AT4G09010.1.1,Plant,AA2_AT4G09010.1.1_Arabidopsis_thaliana
10998,AA2,AT4G09010.2.1,Arabidopsis_thaliana,Plant,AA2_AT4G09010.2.1,Plant,AA2_AT4G09010.2.1_Arabidopsis_thaliana
10999,AA2,AT4G09010.3.1,Arabidopsis_thaliana,Plant,AA2_AT4G09010.3.1,Plant,AA2_AT4G09010.3.1_Arabidopsis_thaliana
11000,CBM48,AT4G09020.1.1,Arabidopsis_thaliana,Plant,CBM48_AT4G09020.1.1,Plant,CBM48_AT4G09020.1.1_Arabidopsis_thaliana
11001,GH13,AT4G09020.1.1,Arabidopsis_thaliana,Plant,GH13_AT4G09020.1.1,Plant,GH13_AT4G09020.1.1_Arabidopsis_thaliana
11002,CBM43,AT4G09090.1.1,Arabidopsis_thaliana,Plant,CBM43_AT4G09090.1.1,Plant,CBM43_AT4G09090.1.1_Arabidopsis_thaliana
11003,CBM43,AT4G09462.1.1,Arabidopsis_thaliana,Plant,CBM43_AT4G09462.1.1,Plant,CBM43_AT4G09462.1.1_Arabidopsis_thaliana
11004,CBM43,AT4G09464.1.1,Arabidopsis_thaliana,Plant,CBM43_AT4G09464.1.1,Plant,CBM43_AT4G09464.1.1_Arabidopsis_thaliana
11005,CBM43,AT4G09465.1.1,Arabidopsis_thaliana,Plant,CBM43_AT4G09465.1.1,Plant,CBM43_AT4G09465.1.1_Arabidopsis_thaliana
11006,CBM43,AT4G09466.1.1,Arabidopsis_thaliana,Plant,CBM43_AT4G09466.1.1,Plant,CBM43_AT4G09466.1.1_Arabidopsis_thaliana
11007,CBM43,AT4G09467.1.1,Arabidopsis_thaliana,Plant,CBM43_AT4G09467.1.1,Plant,CBM43_AT4G09467.1.1_Arabidopsis_thaliana
11008,GT1,AT4G09500.1.1,Arabidopsis_thaliana,Plant,GT1_AT4G09500.1.1,Plant,GT1_AT4G09500.1.1_Arabidopsis_thaliana
11009,GT1,AT4G09500.2.1,Arabidopsis_thaliana,Plant,GT1_AT4G09500.2.1,Plant,GT1_AT4G09500.2.1_Arabidopsis_thaliana
11010,GH100,AT4G09510.1.1,Arabidopsis_thaliana,Plant,GH100_AT4G09510.1.1,Plant,GH100_AT4G09510.1.1_Arabidopsis_thaliana
11011,GH100,AT4G09510.2.1,Arabidopsis_thaliana,Plant,GH100_AT4G09510.2.1,Plant,GH100_AT4G09510.2.1_Arabidopsis_thaliana
11012,GH109,AT4G09670.1.1,Arabidopsis_thaliana,Plant,GH109_AT4G09670.1.1,Plant,GH109_AT4G09670.1.1_Arabidopsis_thaliana
11013,GH9,AT4G09740.1.1,Arabidopsis_thaliana,Plant,GH9_AT4G09740.1.1,Plant,GH9_AT4G09740.1.1_Arabidopsis_thaliana
11014,GH116,AT4G10060.1.1,Arabidopsis_thaliana,Plant,GH116_AT4G10060.1.1,Plant,GH116_AT4G10060.1.1_Arabidopsis_thaliana
11015,GH116,AT4G10060.2.1,Arabidopsis_thaliana,Plant,GH116_AT4G10060.2.1,Plant,GH116_AT4G10060.2.1_Arabidopsis_thaliana
11016,GT4,AT4G10120.1.1,Arabidopsis_thaliana,Plant,GT4_AT4G10120.1.1,Plant,GT4_AT4G10120.1.1_Arabidopsis_thaliana
11017,GT4,AT4G10120.2.1,Arabidopsis_thaliana,Plant,GT4_AT4G10120.2.1,Plant,GT4_AT4G10120.2.1_Arabidopsis_thaliana
11018,GT4,AT4G10120.3.1,Arabidopsis_thaliana,Plant,GT4_AT4G10120.3.1,Plant,GT4_AT4G10120.3.1_Arabidopsis_thaliana
11019,GT4,AT4G10120.4.1,Arabidopsis_thaliana,Plant,GT4_AT4G10120.4.1,Plant,GT4_AT4G10120.4.1_Arabidopsis_thaliana
11020,GT4,AT4G10120.5.1,Arabidopsis_thaliana,Plant,GT4_AT4G10120.5.1,Plant,GT4_AT4G10120.5.1_Arabidopsis_thaliana
11021,CE16,AT4G10950.1.1,Arabidopsis_thaliana,Plant,CE16_AT4G10950.1.1,Plant,CE16_AT4G10950.1.1_Arabidopsis_thaliana
11022,CE16,AT4G10950.2.1,Arabidopsis_thaliana,Plant,CE16_AT4G10950.2.1,Plant,CE16_AT4G10950.2.1_Arabidopsis_thaliana
11023,CBM49,AT4G11050.1.1,Arabidopsis_thaliana,Plant,CBM49_AT4G11050.1.1,Plant,CBM49_AT4G11050.1.1_Arabidopsis_thaliana
11024,GH9,AT4G11050.1.1,Arabidopsis_thaliana,Plant,GH9_AT4G11050.1.1,Plant,GH9_AT4G11050.1.1_Arabidopsis_thaliana
11025,GH9,AT4G11050.2.1,Arabidopsis_thaliana,Plant,GH9_AT4G11050.2.1,Plant,GH9_AT4G11050.2.1_Arabidopsis_thaliana
11026,CBM49,AT4G11050.3.1,Arabidopsis_thaliana,Plant,CBM49_AT4G11050.3.1,Plant,CBM49_AT4G11050.3.1_Arabidopsis_thaliana
11027,GH9,AT4G11050.3.1,Arabidopsis_thaliana,Plant,GH9_AT4G11050.3.1,Plant,GH9_AT4G11050.3.1_Arabidopsis_thaliana
11028,AA2,AT4G11290.1.1,Arabidopsis_thaliana,Plant,AA2_AT4G11290.1.1,Plant,AA2_AT4G11290.1.1_Arabidopsis_thaliana
11029,GT31,AT4G11350.1.1,Arabidopsis_thaliana,Plant,GT31_AT4G11350.1.1,Plant,GT31_AT4G11350.1.1_Arabidopsis_thaliana
11030,GT31,AT4G11350.2.1,Arabidopsis_thaliana,Plant,GT31_AT4G11350.2.1,Plant,GT31_AT4G11350.2.1_Arabidopsis_thaliana
11031,AA1,AT4G12420.1.1,Arabidopsis_thaliana,Plant,AA1_AT4G12420.1.1,Plant,AA1_AT4G12420.1.1_Arabidopsis_thaliana
11032,AA1,AT4G12420.2.1,Arabidopsis_thaliana,Plant,AA1_AT4G12420.2.1,Plant,AA1_AT4G12420.2.1_Arabidopsis_thaliana
11033,GH16,AT4G13080.1.1,Arabidopsis_thaliana,Plant,GH16_AT4G13080.1.1,Plant,GH16_AT4G13080.1.1_Arabidopsis_thaliana
11034,GH16,AT4G13090.1.1,Arabidopsis_thaliana,Plant,GH16_AT4G13090.1.1,Plant,GH16_AT4G13090.1.1_Arabidopsis_thaliana
11035,PL1,AT4G13210.1.1,Arabidopsis_thaliana,Plant,PL1_AT4G13210.1.1,Plant,PL1_AT4G13210.1.1_Arabidopsis_thaliana
11036,PL1,AT4G13210.2.1,Arabidopsis_thaliana,Plant,PL1_AT4G13210.2.1,Plant,PL1_AT4G13210.2.1_Arabidopsis_thaliana
11037,GT2,AT4G13410.1.1,Arabidopsis_thaliana,Plant,GT2_AT4G13410.1.1,Plant,GT2_AT4G13410.1.1_Arabidopsis_thaliana
11038,GT2,AT4G13410.2.1,Arabidopsis_thaliana,Plant,GT2_AT4G13410.2.1,Plant,GT2_AT4G13410.2.1_Arabidopsis_thaliana
11039,GT2,AT4G13410.3.1,Arabidopsis_thaliana,Plant,GT2_AT4G13410.3.1,Plant,GT2_AT4G13410.3.1_Arabidopsis_thaliana
11040,CBM43,AT4G13600.1.1,Arabidopsis_thaliana,Plant,CBM43_AT4G13600.1.1,Plant,CBM43_AT4G13600.1.1_Arabidopsis_thaliana
11041,PL1,AT4G13710.1.1,Arabidopsis_thaliana,Plant,PL1_AT4G13710.1.1,Plant,PL1_AT4G13710.1.1_Arabidopsis_thaliana
11042,PL1,AT4G13710.2.1,Arabidopsis_thaliana,Plant,PL1_AT4G13710.2.1,Plant,PL1_AT4G13710.2.1_Arabidopsis_thaliana
11043,GH28,AT4G13760.1.1,Arabidopsis_thaliana,Plant,GH28_AT4G13760.1.1,Plant,GH28_AT4G13760.1.1_Arabidopsis_thaliana
11044,GT47,AT4G13990.1.1,Arabidopsis_thaliana,Plant,GT47_AT4G13990.1.1,Plant,GT47_AT4G13990.1.1_Arabidopsis_thaliana
11045,GT47,AT4G13990.2.1,Arabidopsis_thaliana,Plant,GT47_AT4G13990.2.1,Plant,GT47_AT4G13990.2.1_Arabidopsis_thaliana
11046,CBM43,AT4G14080.1.1,Arabidopsis_thaliana,Plant,CBM43_AT4G14080.1.1,Plant,CBM43_AT4G14080.1.1_Arabidopsis_thaliana
11047,GH17,AT4G14080.1.1,Arabidopsis_thaliana,Plant,GH17_AT4G14080.1.1,Plant,GH17_AT4G14080.1.1_Arabidopsis_thaliana
